Path,Truth
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022134.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08614.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008214.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060686.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20858.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57286.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085397.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037150.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08174.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085762.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009393.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092169.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027843.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009113.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027546.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07949.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060667.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09173.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09088.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027526.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027841.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11082.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18626.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07073.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18194.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022380.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08936.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08412.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077380.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12619.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12758.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11616.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085145.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11135.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037863.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18488.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08516.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20128.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11127.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037012.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058199.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07909.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54904.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077456.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009090.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027555.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20865.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060435.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058641.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037941.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57422.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18850.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08635.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027373.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54096.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008447.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20765.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060847.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07526.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57228.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09376.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092023.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20577.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027182.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008165.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085248.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32079.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20685.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32166.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009870.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54586.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092207.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027713.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32499.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54863.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085983.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54026.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20111.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09934.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32330.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037075.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32037.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08980.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18580.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18207.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54093.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077594.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008365.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54048.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11823.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12746.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08646.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027859.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077730.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060803.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32894.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022566.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54439.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54622.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20281.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57870.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060695.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54751.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18497.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027818.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058957.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085149.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058085.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09169.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54680.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57017.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058709.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008738.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12583.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57620.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022837.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037953.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57412.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12842.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54142.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12159.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092897.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027273.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077550.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037782.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027031.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08449.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022334.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022317.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18693.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037483.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32504.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092163.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027077.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008734.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07476.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058889.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20522.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08238.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009868.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008000.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092598.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08495.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20521.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09574.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54546.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022363.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009245.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008458.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008240.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085201.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08854.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008317.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11794.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077288.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058162.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08239.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022465.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12570.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092841.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009971.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09259.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092391.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11754.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08180.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058434.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027457.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009154.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009720.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008617.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077950.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058072.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11756.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058295.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077432.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20651.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12012.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027572.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085849.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008040.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009824.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037555.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009932.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20653.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18511.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060935.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20155.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027223.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09127.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07377.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09620.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037592.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12794.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027230.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092690.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11789.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12275.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08003.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54690.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077689.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08696.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09627.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57045.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54103.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085228.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092695.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12361.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20501.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009336.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085574.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085884.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085087.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022965.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18592.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022604.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008518.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008550.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57860.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08567.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12429.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077350.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09357.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07054.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008381.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12066.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037215.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077045.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54232.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11660.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54061.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022922.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07320.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022388.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20622.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09988.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077334.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07608.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08833.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085720.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09424.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57174.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57403.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07881.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11372.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092423.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027690.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009206.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07384.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037578.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18135.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18880.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009269.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022440.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20282.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09775.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009697.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092624.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57295.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009343.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085137.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07511.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092030.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12550.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11633.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092787.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07083.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09861.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32126.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058468.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060870.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009507.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08606.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09426.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027528.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20710.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092884.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20096.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32343.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20579.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18720.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08320.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08617.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077658.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009988.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008938.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09984.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077599.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037765.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022095.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09407.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058858.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022391.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077165.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092750.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009242.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037701.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20663.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57519.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027985.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57596.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009935.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060203.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022490.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11761.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12961.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092853.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060605.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07867.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060319.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027618.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57567.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08191.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008065.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20202.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077428.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20871.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037986.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077069.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037468.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009656.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092001.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57122.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092022.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07436.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11564.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037940.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32880.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32841.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32627.png,1
